fecha,86F7,23E2,9735,8585,82E2,FB8A,9A05,3FB0,9B06,7B17,76B3,A54A,0E5B,9148,A528,77CA,C146,853B,4B0E,82B2,8E36,BF25,9B5A,79CB,8CD4,7F8E,D5D4,6BAC,D720,883B
18-1-2020 7:26,25.5,25.5,25,25.5,26.5,25.5,26,25.5,26,25.5,25.5,25.5,26.5,25.5,25.5,26,26.5,26,26,26,26,26,25.5,25.5,26,26,26,26.5,26,21.5
18-1-2020 7:31,25.5,25.5,25,25.5,26.5,25.5,26,25.5,26,25.5,25.5,25.5,26.5,25.5,25.5,26,26.5,26,26,26,26,26,25.5,25.5,26,26,26,26.5,26,21.5
18-1-2020 7:36,25.5,25.5,25,25.5,26.5,25.5,26,25.5,26,25.5,25.5,25.5,26.5,25.5,25.5,26,26.5,26,26,26,26,26,25.5,25.5,26,26,26,26.5,26,21.5
18-1-2020 7:41,25.5,25.5,25,25.5,26.5,25.5,26,25.5,26,25.5,26,25.5,26.5,25.5,25.5,26,26.5,26,26.5,26,26,26,26,25.5,26,26,26,26.5,26,21.5
18-1-2020 7:46,25.5,25.5,25,25.5,26.5,25.5,26,25.5,26,25.5,25.5,25.5,26.5,25.5,25.5,26,26.5,26,26.5,26,26,26,26,25.5,26,26,26,26.5,26,21.5
18-1-2020 7:51,25.5,25.5,25,25.5,26.5,25.5,26,25.5,26,25.5,25.5,25.5,26.5,25.5,25.5,26,26.5,26,26.5,26,26,26,26,25.5,26,26,26,26.5,26,21.5
18-1-2020 7:56,25.5,25.5,25,25.5,26.5,25.5,26,25.5,26,25.5,26,25.5,26.5,25.5,25.5,26,26.5,26,26.5,26,26,26,26,25.5,26,26,26,26.5,26,21.5
18-1-2020 8:01,25.5,25.5,25,25.5,26.5,26,26,25.5,26,25.5,26,25.5,26.5,25.5,25.5,26,26.5,26,26.5,26,26,26,26,25.5,26,26,26,26.5,26,21.5
18-1-2020 8:06,25.5,25.5,25.5,25.5,26.5,26,26,25.5,26,25.5,26,25.5,26.5,25.5,25.5,26,26.5,26,26.5,26,26,26,26,25.5,26,26,26,26.5,26,21.5
18-1-2020 8:11,25.5,25.5,25.5,25.5,26.5,26,26,25.5,26,25.5,26,25.5,26.5,25.5,25.5,26,26.5,26,26.5,26,26,26,26,26,26,26,26,26.5,26,22
18-1-2020 8:16,25.5,25.5,25.5,25.5,26.5,26,26,25.5,26,25.5,26,25.5,26.5,25.5,25.5,26,26.5,26,26.5,26,26,26,26,26,26,26,26,26.5,26,22
18-1-2020 8:21,25.5,25.5,25.5,25.5,26.5,26,26,25.5,26,25.5,26,25.5,26.5,25.5,25.5,26,26.5,26,26.5,26,26,26.5,26,26,26,26,26,26.5,26,22
18-1-2020 8:26,25.5,25.5,25.5,25.5,26.5,26,26,25.5,26.5,26,26,25.5,26.5,25.5,26,26,26.5,26,26.5,26,26,26.5,26,26,26.5,26,26,26.5,26,22
18-1-2020 8:31,25.5,25.5,25,25.5,26.5,26,26,26,26.5,26,26,25.5,26.5,26,26,26,26.5,26,26.5,26,26,26.5,26,26,26.5,26.5,26.5,26.5,26.5,22
18-1-2020 8:36,25.5,25.5,25.5,25.5,27,26,26,26,26.5,26,26,25.5,26.5,26,26,26,26.5,26,26.5,26,26,26.5,26,26,26.5,26.5,26.5,26.5,26.5,22
18-1-2020 8:41,25.5,25.5,25.5,25.5,27,26,26,26,26.5,26,26,25.5,26.5,26,26,26,26.5,26,26.5,26,26,26.5,26,26,26.5,26.5,26.5,27,26.5,22
18-1-2020 8:46,25.5,25.5,25.5,25.5,27,26,26,26,26.5,26,26,26,26.5,26,26,26,26.5,26,26.5,26,26,26.5,26,26,26.5,26.5,26.5,27,26.5,22
18-1-2020 8:51,25.5,25.5,25,25.5,27,26,26,26,26.5,26,26,26,26.5,26,26,26.5,26.5,26,26.5,26.5,26,26.5,26.5,26,26.5,26.5,26.5,27,26.5,22
18-1-2020 8:56,25.5,25.5,25.5,25.5,27,26,26,26,26.5,26,26,26,26.5,26,26,26.5,27,26,26.5,26.5,26,26.5,26.5,26.5,26.5,26.5,26.5,27,26.5,22
18-1-2020 9:01,25.5,25.5,25.5,25.5,27,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26,26.5,26.5,26.5,26.5,26.5,26.5,27,26.5,26.5,27,26.5,22.5
18-1-2020 9:06,25.5,25.5,25.5,25.5,27,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26.5,27,26.5,26.5,26.5,26.5,26.5,27,26.5,27,27,26.5,22.5
18-1-2020 9:11,25.5,25.5,25.5,25.5,27,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26.5,27,26.5,26.5,26.5,26.5,26.5,27,27,27,27,27,22.5
18-1-2020 9:16,25.5,26,25.5,25.5,27,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26.5,27,26.5,26.5,26.5,26.5,26.5,27,27,27,27,27,23
18-1-2020 9:21,25.5,26,25.5,25.5,27.5,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26.5,27,26.5,26.5,26.5,26.5,26.5,27,27,27,27.5,27,23
18-1-2020 9:26,25.5,26,25.5,26,27.5,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26.5,27,26.5,26.5,26.5,26.5,26.5,27,27,27,27.5,27,23
18-1-2020 9:31,25.5,26,25.5,26,27.5,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26.5,27,26.5,26.5,26.5,26.5,26.5,27,27,27,27.5,27,23
18-1-2020 9:36,25.5,26,25.5,26,27.5,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26.5,27,26.5,26.5,26.5,27,27,27,27,27,27.5,27,23
18-1-2020 9:41,26,26,25.5,26,27.5,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26.5,27,26.5,26.5,26.5,27,27,27,27,27,27.5,27,23
18-1-2020 9:46,26,26,25.5,26,27.5,26,26.5,26,26.5,26,26,26,26.5,26,26,26.5,27,26.5,27,26.5,26.5,26.5,27,27,27.5,27,27,27.5,27,23
18-1-2020 9:51,26,26,25.5,26,27.5,26,26.5,26,26.5,26,26,26,27,26,26,26.5,27,26.5,27,26.5,26.5,27,27,27,27.5,27,27,27.5,27,23.5
18-1-2020 9:56,26,26,25.5,26,27.5,26,26.5,26,26.5,26,26,26,27,26,26,26.5,27,26.5,27,26.5,26.5,27,27,27,27.5,27,27,27.5,27,23.5
18-1-2020 10:01,26,26,25.5,26,27.5,26,26.5,26,26.5,26,26,26,27,26,26,26.5,27,26.5,27,26.5,26.5,27,27,27,27.5,27,27,27.5,27,23.5
18-1-2020 10:06,26,26,25.5,26,27.5,26,26.5,26,26.5,26,26,26,27,26,26,26.5,27,26.5,27,26.5,26.5,27,27,27,27.5,27,27,27.5,27,23.5
18-1-2020 10:11,26,26,25.5,26,27.5,26,26.5,26,26.5,26,26.5,26,27,26,26,26.5,27,26.5,27,26.5,26.5,27,27,27,27.5,27,27,27.5,27,23.5
18-1-2020 10:16,26,26,25.5,26,27.5,26,26.5,26,26.5,26,26.5,26,27,26,26,26.5,27,26.5,27,26.5,26.5,27,27,27,27.5,27,27,27.5,27,23.5
18-1-2020 10:21,26,26,25.5,26,27.5,26.5,26.5,26,26.5,26,26.5,26,27,26,26,26.5,27,26.5,27,26.5,26.5,27,27,27,27.5,27,27,27.5,27,23.5
18-1-2020 10:26,26,26,25.5,26,28,26.5,26.5,26,26.5,26,26.5,26,27,26.5,26.5,27,27.5,26.5,27,27,26.5,27,27,27,27.5,27.5,27.5,27.5,27.5,24
18-1-2020 10:31,26,26,25.5,26,28,26.5,26.5,26.5,27,26,26.5,26,27,26.5,26.5,27,27.5,26.5,27.5,27,27,27,27.5,27.5,27.5,27.5,27.5,28,27.5,24
18-1-2020 10:36,26,26,25.5,26,28,26.5,26.5,26.5,27,26,26.5,26.5,27,26.5,26.5,27,27.5,27,27.5,27,27,27,27.5,27.5,28,27.5,27.5,28,27.5,24.5
18-1-2020 10:41,26,26,25.5,26,28,26.5,26.5,26.5,27,26,26.5,26.5,27,26.5,26.5,27,27.5,27,27.5,27,27,27,27.5,27.5,28,27.5,27.5,28,28,24.5
18-1-2020 10:46,26,26,25.5,26,28.5,26.5,27,26.5,27,26.5,26.5,26.5,27,26.5,26.5,27,28,27,27.5,27,27,27.5,28,28,28,28,28,28.5,28,24.5
18-1-2020 10:51,26,26,25.5,26,28.5,26.5,27,26.5,27,26.5,26.5,26.5,27,27,27,27.5,28,27,27.5,27.5,27,27.5,28,28,28.5,28,28,28.5,28.5,25
18-1-2020 10:56,26,26.5,25.5,26,28.5,26.5,27,26.5,27,26.5,26.5,26.5,27.5,27,27,27.5,28,27.5,28,27.5,27.5,27.5,28,28.5,29,28.5,28.5,29,28.5,25.5
18-1-2020 11:01,26,26.5,25.5,26,29,26.5,27,27,27.5,26.5,27,26.5,27.5,27,27,27.5,28,27.5,28,27.5,27.5,27.5,28.5,28.5,29,28.5,28.5,29,28.5,25.5
18-1-2020 11:06,26.5,26.5,26,26,29,26.5,27,27,27.5,26.5,27,26.5,27.5,27,27,27.5,28.5,27.5,28,27.5,27.5,27.5,28.5,28.5,29,28.5,28.5,29,29,26
18-1-2020 11:11,26.5,26.5,26,26.5,29,26.5,27,27,27.5,26.5,27,27,27.5,27,27,27.5,28.5,27.5,28,27.5,27.5,28,28.5,29,29.5,29,28.5,29.5,29,26
18-1-2020 11:16,26.5,26.5,26,26.5,29,27,27,27,27.5,26.5,27,27,27.5,27,27,27.5,28.5,27.5,28,27.5,27.5,28,28.5,29,29.5,29,29,29.5,29,26.5
18-1-2020 11:21,26.5,26.5,26,26.5,29.5,27,27,27,27.5,26.5,27,27,27.5,27,27,28,28.5,27.5,28.5,28,27.5,28,29,29,29.5,29,29,29.5,29.5,26.5
18-1-2020 11:26,26.5,26.5,26,26.5,29.5,27,27,27,27.5,27,27,27,27.5,27.5,27,28,28.5,28,28.5,28,27.5,28,29,29.5,29.5,29,29,29.5,29.5,26.5
18-1-2020 11:31,26.5,26.5,26,26.5,29.5,27,27,27,27.5,27,27,27,27.5,27.5,27.5,28,28.5,28,28.5,28,28,28,29,29.5,30,29,29,29.5,29.5,27
18-1-2020 11:36,26.5,26.5,26,26.5,29.5,27,27.5,27,27.5,27,27,27,27.5,27.5,27.5,28,29,28,28.5,28,28,28,29,29.5,30,29.5,29,30,29.5,27
18-1-2020 11:41,26.5,26.5,26,26.5,29.5,27,27.5,27,27.5,27,27,27,27.5,27.5,27.5,28,29,28,28.5,28,28,28,29.5,29.5,30,29.5,29.5,30,29.5,27.5
18-1-2020 11:46,26.5,26.5,26,26.5,30,27,27.5,27.5,28,27,27,27.5,27.5,27.5,27.5,28,29,28,28.5,28,28,28,29.5,29.5,30,29.5,29.5,30,30,27.5
18-1-2020 11:51,26.5,26.5,26,26.5,30,27,27.5,27.5,28,27,27.5,27.5,28,27.5,27.5,28,29,28,28.5,28.5,28,28,29.5,30,30,29.5,29.5,30,30,27.5
18-1-2020 11:56,26.5,27,26,26.5,30,27,27.5,27.5,28,27,27.5,27.5,28,27.5,27.5,28,29,28,29,28.5,28,28.5,29.5,30,30.5,30,29.5,30,30,28
18-1-2020 12:01,26.5,27,26,26.5,30.5,27,27.5,27.5,28,27,27.5,27.5,28,27.5,27.5,28.5,29,28.5,29,28.5,28,28.5,29.5,30,30.5,30,30,30.5,30,28
18-1-2020 12:06,26.5,27,26,26.5,30.5,27,27.5,27.5,28,27,27.5,27.5,28,27.5,27.5,28.5,29,28.5,29,28.5,28,28.5,30,30,30.5,30,30,30.5,30,28.5
18-1-2020 12:11,27,27,26,26.5,30.5,27,27.5,27.5,28,27,27.5,27.5,28,27.5,27.5,28.5,29,28.5,29,28.5,28,28.5,30,30.5,30.5,30,30,30.5,30.5,28.5
18-1-2020 12:16,27,27,26,26.5,30.5,27,27.5,27.5,28,27,27.5,27.5,28,27.5,27.5,28.5,29.5,28.5,29,28.5,28,28.5,30,30.5,31,30,30,30.5,30.5,29
18-1-2020 12:21,27,27,26,26.5,30.5,27,27.5,27.5,28,27.5,27.5,27.5,28,28,28,28.5,29.5,28.5,29,28.5,28.5,28.5,30,30.5,31,30,30,30.5,30.5,29
18-1-2020 12:26,27,27,26.5,26.5,31,27,27.5,27.5,28,27.5,27.5,28,28,28,28,28.5,29.5,28.5,29,29,28.5,28.5,30,30.5,31,30.5,30.5,30.5,30.5,29
18-1-2020 12:31,27,27,26.5,27,31,27,27.5,27.5,28,27.5,27.5,28,28,28,28,28.5,29.5,28.5,29,29,28.5,28.5,30.5,30.5,31,30.5,30.5,31,30.5,29.5
18-1-2020 12:36,27,27,26.5,27,31,27.5,28,28,28.5,27.5,27.5,28,28,28,28,28.5,29.5,28.5,29,29,28.5,28.5,30.5,31,31,30.5,30.5,31,31,29.5
18-1-2020 12:41,27,27,26.5,27,31,27.5,28,28,28.5,27.5,27.5,28,28,28,28,28.5,29.5,29,29,29,28.5,28.5,30.5,31,31,30.5,30.5,31,31,29.5
18-1-2020 12:46,27,27,26.5,27,31,27.5,28,28,28.5,27.5,27.5,28,28,28,28,28.5,29.5,29,29.5,29,28.5,28.5,30.5,31,31.5,30.5,30.5,31,31,30
18-1-2020 12:51,27,27,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28,28.5,28,28,29,30,29,29.5,29,28.5,29,30.5,31,31.5,30.5,30.5,31,31,30.5
18-1-2020 12:56,27,27,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28,28.5,28,28,29,30,29,29.5,29,28.5,29,30.5,31,31.5,30.5,31,31,31,30.5
18-1-2020 13:01,27,27,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28,28.5,28,28,29,30,29,29.5,29,28.5,29,30.5,31,31.5,31,31,31,31,30.5
18-1-2020 13:06,27,27,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28,28.5,28,28,29,30,29,29.5,29,28.5,29,31,31.5,31.5,31,31,31,31,30.5
18-1-2020 13:11,27,27.5,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28,28.5,28,28,29,30,29,29.5,29.5,28.5,29,31,31.5,31.5,31,31,31.5,31,31
18-1-2020 13:16,27,27.5,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28,28.5,28,28,29,30,29,29.5,29.5,28.5,29,31,31.5,31.5,31,31,31.5,31,31
18-1-2020 13:21,27,27.5,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,29,30,29,29.5,29.5,28.5,29,31,31.5,31.5,31,31,31.5,31,31
18-1-2020 13:26,27,27.5,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,29,30,29,29.5,29.5,28.5,29,31,31.5,31.5,31,31,31.5,31.5,31
18-1-2020 13:31,27,27.5,26.5,27,32,27.5,28,28,28.5,27.5,28,28.5,28.5,28.5,28,29,30,29,29.5,29.5,28.5,29,31,31.5,31.5,31,31,31.5,31.5,31
18-1-2020 13:36,27,27.5,26.5,27,32,27.5,28,28,28.5,27.5,28,28.5,28.5,28.5,28,29,30,29,29.5,29.5,28.5,29,31,31.5,32,31,31,31.5,31.5,31
18-1-2020 13:41,27.5,27.5,26.5,27,32,27.5,28,28,28.5,27.5,28,28.5,28.5,28.5,28.5,29,30,29,29.5,29.5,29,29,31,31.5,32,31,31.5,31.5,31.5,31.5
18-1-2020 13:46,27.5,27.5,26.5,27,32,27.5,28,28,28.5,27.5,28,28.5,28.5,28.5,28.5,29,30,29,29.5,29.5,29,29,31,31.5,32,31,31.5,31.5,31.5,31.5
18-1-2020 13:51,27.5,27.5,26.5,27,32,27.5,28,28,29,27.5,28,28.5,28.5,28.5,28.5,29,30,29.5,29.5,29.5,29,29,31,31.5,32,31,31.5,31.5,31.5,31.5
18-1-2020 13:56,27.5,27.5,26.5,27,32,27.5,28,28.5,29,28,28,28.5,28.5,28.5,28.5,29,30.5,29.5,29.5,29.5,29,29,31.5,32,32,31,31.5,31.5,31.5,32
18-1-2020 14:01,27.5,27.5,26.5,27,32,27.5,28,28.5,29,28,28,28.5,28.5,28.5,28.5,29,30,29.5,29.5,29.5,29,29,31,31.5,32,31,31.5,31.5,31.5,32
18-1-2020 14:06,27.5,27.5,26.5,27,32,27.5,28,28,28.5,28,28,28.5,28.5,28.5,28.5,29,30,29.5,29.5,29.5,28.5,29,31,31.5,32,31,31.5,31.5,31,32
18-1-2020 14:11,27.5,27.5,26.5,27,32,27.5,28,28,28.5,28,28,28.5,28.5,28,28,29,30,29.5,29.5,29.5,28.5,29,31,31.5,32,31,31.5,31.5,31,32
18-1-2020 14:16,27.5,27.5,26.5,27,32,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,29,30,29.5,29.5,29.5,28.5,29,31,31.5,32,31,31.5,31.5,31.5,32
18-1-2020 14:21,27.5,27.5,26.5,27,32,27.5,28,28,29,27.5,28,28.5,28.5,28.5,28.5,29,30,29.5,29.5,29.5,29,29,31,31.5,32,31,31.5,31.5,31.5,32
18-1-2020 14:26,27.5,27.5,26.5,27,32,27.5,28,28,29,28,28,28.5,28.5,28,28,29,30,29.5,29.5,29.5,28.5,29,31,31.5,32,31,31.5,31.5,31,32
18-1-2020 14:31,27,27.5,26.5,27,32,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,29,30,29.5,29.5,29.5,28.5,29,31,31.5,32,31,31.5,31,31,32
18-1-2020 14:36,27.5,27.5,26.5,27,32,27.5,28,28,29,28,28,28.5,28.5,28,28,29,30,29.5,29.5,30,28.5,29,31,31.5,32,31,31.5,31.5,31.5,32
18-1-2020 14:41,27.5,27.5,26.5,27,32,27.5,28,28.5,29,28,28,28.5,28.5,28.5,28.5,29,30.5,29.5,29.5,30,29,29,31.5,31.5,32,31,31.5,31.5,31.5,32
18-1-2020 14:46,27.5,27.5,26.5,27,32,27.5,28,28.5,29,28,28,28.5,28.5,28.5,28.5,29.5,30.5,29.5,29.5,30,29,29,31.5,32,32,31,31.5,31.5,31.5,32
18-1-2020 14:51,27.5,27.5,26.5,27,32,27.5,28,28.5,29,28,28,29,28.5,28.5,28.5,29.5,30.5,29.5,29.5,30,29,29,31.5,32,32,31,32,31.5,31.5,32.5
18-1-2020 14:56,27.5,27.5,26.5,27,32,27.5,28,28.5,29,28,28,29,28.5,28.5,28.5,29.5,30.5,29.5,29.5,30,29,29,31.5,32,32,31,31.5,31.5,31.5,32.5
18-1-2020 15:01,27.5,27.5,26.5,27,32,27.5,28,28.5,29,28,28,29,28.5,28.5,28.5,29,30.5,29.5,29.5,30,29,29,31.5,32,32,31,31.5,31.5,31.5,32.5
18-1-2020 15:06,27.5,27.5,26.5,27,32,27.5,28,28.5,29,28,28,29,28.5,28.5,28.5,29,30,29.5,29.5,30,28.5,29,31,31.5,32,31,31.5,31.5,31,32
18-1-2020 15:11,27.5,27.5,26.5,27,32,27.5,28,28,29,28,28,28.5,28.5,28,28,29,30,29.5,29.5,30,28.5,29,31,31.5,31.5,31,31.5,31,31,32
18-1-2020 15:16,27,27.5,26.5,27,31.5,27.5,28,28,28.5,28,28,28.5,28.5,28,28,29,30,29,29.5,30,28.5,29,30.5,31,31.5,30.5,31.5,31,31,32
18-1-2020 15:21,27,27.5,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,29,30,29,29.5,30,28.5,29,30.5,31,31.5,30.5,31.5,31,31,32
18-1-2020 15:26,27.5,27.5,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,29,30,29,29.5,30,28.5,29,31,31.5,31.5,31,31.5,31,31,32
18-1-2020 15:31,27.5,27.5,26.5,27,31.5,27.5,28,28,29,28,28,29,28.5,28,28,29,30,29.5,29.5,30,28.5,29,31,31.5,32,31,31.5,31.5,31,32
18-1-2020 15:36,27.5,27.5,26.5,27,31.5,27.5,28,28.5,29,28,28,29,28.5,28,28.5,29,30,29.5,29.5,30,29,29,31,31.5,32,31,31.5,31.5,31,32
18-1-2020 15:41,27.5,27.5,26.5,27,32,27.5,28,28.5,29,28,28,29,28.5,28.5,28.5,29,30,29.5,29.5,30,29,29,31,31.5,32,31,31.5,31.5,31,32
18-1-2020 15:46,27.5,27.5,26.5,27,31.5,27.5,28,28,29,28,28,29,28.5,28,28,29,30,29.5,29.5,30,28.5,29,31,31.5,32,31,31.5,31,31,32
18-1-2020 15:51,27.5,27.5,26.5,27,31.5,27.5,28,28,29,28,28,29,28.5,28,28,29,30,29.5,29.5,30,28.5,29,31,31.5,31.5,31,31.5,31,31,32
18-1-2020 15:56,27.5,27.5,26.5,27,31.5,27.5,28,28,28.5,28,28,29,28.5,28,28,29,30,29.5,29.5,30,28.5,29,31,31.5,31.5,30.5,31.5,31,31,32
18-1-2020 16:01,27.5,27.5,26.5,27,31.5,27.5,28,28,28.5,28,28,28.5,28.5,28,28,29,30,29.5,29.5,30,28.5,29,31,31,31.5,30.5,31.5,31,31,32
18-1-2020 16:06,27,27.5,26.5,27,31.5,27.5,28,28,28.5,28,28,28.5,28.5,28,28,29,30,29,29.5,30,28.5,29,30.5,31,31.5,30.5,31.5,31,30.5,32
18-1-2020 16:11,27,27.5,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,29,30,29,29,30,28.5,28.5,30.5,31,31.5,30.5,31.5,31,30.5,32
18-1-2020 16:16,27,27.5,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,29,30,29,29,30,28.5,28.5,30.5,31,31.5,30.5,31,31,30.5,32
18-1-2020 16:21,27,27.5,26.5,27,31.5,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,28.5,29.5,29,29,30,28.5,28.5,30.5,31,31.5,30.5,31,30.5,30.5,32
18-1-2020 16:26,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30.5,31,30.5,30.5,32
18-1-2020 16:31,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30,30.5,31,30,31,30.5,30.5,32
18-1-2020 16:36,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30.5,31.5
18-1-2020 16:41,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30.5,31,30.5,30.5,32
18-1-2020 16:46,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28.5,28,28,29,30,29,29,29.5,28.5,28.5,30.5,31,31,30.5,31,30.5,30.5,32
18-1-2020 16:51,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,31,31,30.5,31,30.5,30.5,32
18-1-2020 16:56,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30.5,31.5
18-1-2020 17:01,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30,30.5,31,30,31,30.5,30,31.5
18-1-2020 17:06,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30.5,31.5
18-1-2020 17:11,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30.5,31.5
18-1-2020 17:16,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30.5,31.5
18-1-2020 17:21,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,30,29,29,29.5,28.5,28.5,30.5,31,31,30,31,30.5,30.5,31.5
18-1-2020 17:26,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,30,29,29,29.5,28.5,28.5,30.5,31,31,30,31,30.5,30.5,31.5
18-1-2020 17:31,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,30,29,29,29.5,28.5,28.5,30.5,31,31,30,31,30.5,30.5,31.5
18-1-2020 17:36,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,29,30,29,29,29.5,28.5,28.5,30.5,31,31,30,31,30.5,30.5,31.5
18-1-2020 17:41,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,29,30,29,29,29.5,28.5,28.5,30.5,31,31,30,31,30.5,30.5,31.5
18-1-2020 17:46,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,30,29,29,29.5,28.5,28.5,30.5,31,31,30,31,30.5,30.5,31.5
18-1-2020 17:51,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,30,29,29,29.5,28.5,28.5,30.5,31,31,30,31,30.5,30.5,31.5
18-1-2020 17:56,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30,31.5
18-1-2020 18:01,27,27.5,26.5,27,31,27.5,28,28,28.5,27.5,28,28.5,28,28,28,28.5,30,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30,31.5
18-1-2020 18:06,27,27.5,26.5,27,31,27,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30,31.5
18-1-2020 18:11,27,27.5,26.5,27,30.5,27,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30,31.5
18-1-2020 18:16,27,27.5,26.5,27,30.5,27,28,28,28.5,27.5,28,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30,31.5
18-1-2020 18:21,27,27.5,26.5,27,30.5,27,28,28,28.5,27.5,27.5,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30.5,30.5,31,30,31,30.5,30,31
18-1-2020 18:26,27,27.5,26.5,27,30.5,27,28,28,28.5,27.5,27.5,28.5,28,28,28,28.5,29.5,29,29,29.5,28.5,28.5,30,30.5,31,30,30.5,30,30,31
18-1-2020 18:31,27,27.5,26.5,27,30.5,27,28,28,28.5,27.5,27.5,28.5,28,27.5,28,28.5,29.5,29,29,29.5,28,28.5,30,30.5,31,30,30.5,30,30,31
18-1-2020 18:36,27,27.5,26.5,27,30.5,27,27.5,28,28.5,27.5,27.5,28.5,28,27.5,27.5,28.5,29.5,29,29,29.5,28,28.5,30,30.5,30.5,30,30.5,30,30,31
18-1-2020 18:41,27,27,26.5,27,30.5,27,27.5,28,28.5,27.5,27.5,28.5,28,27.5,27.5,28.5,29.5,29,29,29.5,28,28.5,30,30,30.5,30,30.5,30,29.5,30.5
18-1-2020 18:46,27,27,26.5,27,30.5,27,27.5,28,28.5,27.5,27.5,28.5,28,27.5,27.5,28.5,29.5,29,28.5,29.5,28,28.5,30,30,30.5,29.5,30.5,30,29.5,30.5
18-1-2020 18:51,27,27,26.5,27,30.5,27,27.5,28,28.5,27.5,27.5,28.5,28,27.5,27.5,28.5,29.5,28.5,28.5,29.5,28,28.5,29.5,30,30.5,29.5,30.5,30,29.5,30.5
